fecha,demanda_gwh,gen_hidraulica_gwh,gen_termica_total_gwh,gen_vapor_bunker_gwh,gen_turbinas_gas_gwh,gen_turbinas_diesel_gwh,gen_motores_bunker_gwh,gen_motores_diesel_gwh,gen_turbinas_nafta_gwh,gen_otros_gwh,total_generacion_gwh,total_importacion_gwh,total_exportacion_gwh,total_perdidas_transporte_gwh,balance_gwh,precipitacion_mm,temperatura_media_c,temperatura_max_c,temperatura_min_c,humedad_relativa_pct,viento_max_kmh,caudal_paute_m3s,caudal_coca_m3s,caudal_pastaza_m3s,caudal_napo_m3s,caudal_ponderado,oni_mensual,precip_embalses,poblacion,flag_covid_max,flag_racionamiento_max,dias_racionamiento,n_dias,pct_hidro,pct_termica,dependencia_importacion,excedente_exportacion,intensidad_energetica,energia_csr_mwh,energia_molino_mwh,energia_mazar_mwh,energia_sopladora_mwh,energia_msf_mwh,caudal_cuenca_paute_m3s,caudal_molino_m3s,cota_molino_msnm,caudal_mazar_m3s,cota_mazar_msnm,caudal_sopladora_m3s,cota_sopladora_msnm,caudal_msf_m3s,cota_msf_msnm,participacion_paute_en_hidro,intensidad_energetica_mensual,anio,mes,regimen,cluster
2010-06-01,1302.0474541350002,1420.4097000000002,423.2543000000001,158.2744,60.81289999999999,98.5136,97.7586,2.5861,2.1547,3.1539999999999995,1843.6641,80.91860000000001,3.3488999999999995,515.6877999999999,103.49854586499998,127.41000000000004,20.52,23.98366666666666,18.127666666666663,84.34166666666667,9.335000000000004,167.10133333333334,286.725,415.6083333333333,1312.2576666666666,324.0643333333333,-0.66,7.039166666666668,14640931.966666669,0.0,0.0,0.0,30.0,0.7704275957860222,0.2295723499741629,0.0621471972799619,0.0025720260727553,8.893200631622361e-05,30708.07,493863.0,1376.5,0.0,0.0,198.5072375055556,123.90965555555556,1980.78,148.98914444444443,2127.77,0.0,0.0,0.0,0.0,0.0216191638229448,88.9320063162236,2010,6,Estres Leve,0
2010-07-01,1316.887469789,1612.3776000000005,394.29010000000005,127.6361,88.50389999999999,69.49159999999999,92.54850000000002,1.9031,0.0,14.2069,2006.6672,86.37379999999999,4.4457,663.0498,108.658030211,94.69,20.01129032258065,23.656451612903226,17.4358064516129,83.32967741935485,9.757096774193547,138.17193548387095,247.5919354838709,340.2683870967742,1335.6519354838713,290.6906451612903,-1.05,7.386290322580645,14663507.806451611,0.0,0.0,0.0,31.0,0.8035102183361549,0.1964900308332144,0.0655893551890499,0.0033759148765477,8.980712440508942e-05,33944.11,558812.0,43430.5,0.0,0.0,141.0878431908602,139.18647715053763,1986.58,112.3452258064516,2153.77,0.0,0.0,0.0,0.0,0.0210522088622416,89.80712440508943,2010,7,Estres Leve,0
2010-08-01,1306.178573185,1554.9567,391.2705,105.5755,65.9703,95.1378,100.9906,4.744700000000001,0.0,18.8516,1946.2271,78.0146,2.0451000000000006,591.4312000000001,124.58682681499992,65.27,19.97774193548387,24.341935483870973,17.00903225806452,79.55419354838709,11.003225806451612,100.3267741935484,215.1532258064516,277.7870967741935,855.1696774193548,218.813870967742,-1.3500000000000003,4.320967741935483,14686877.161290323,0.0,0.0,0.0,31.0,0.7989595356060966,0.2010405157753687,0.0597273616346104,0.0015657124086894,8.893507849494705e-05,205232.0,501595.0,55503.08,0.0,0.0,103.17721773924733,114.56238575268816,1990.01,74.98677822580645,2153.34,0.0,0.0,0.0,0.0,0.1319856687970796,88.93507849494705,2010,8,Estres Leve,0
2010-09-01,1293.315364396,902.8057,668.7989999999999,196.2739,92.52630000000002,203.8898,125.1037,7.966099999999999,24.3137,18.7255,1571.6049999999998,98.4985,1.3017,223.69110000000003,151.795335604,96.26,20.08,24.531666666666663,17.182000000000006,80.08266666666665,11.354333333333331,79.71799999999999,170.76899999999998,233.6286666666668,707.4203333333332,177.181,-1.5600000000000005,4.8975,14709869.7,0.0,0.0,0.0,30.0,0.5744482233131099,0.4255515857992307,0.0761596921459295,0.0010064830557455,8.792160574991361e-05,34804.21,249965.0,30708.07,0.0,0.0,64.62893239583333,56.160583333333335,1986.84,40.78620138888889,2149.34,0.0,0.0,0.0,0.0,0.0385511633344805,87.92160574991361,2010,9,Estres Severo,4
2010-10-01,1370.5128257629997,794.3657000000001,738.1029000000001,302.8822,95.2339,182.3177,124.58180000000002,6.155500000000001,7.0478000000000005,19.884,1532.4689999999998,139.3035,1.1661999999999997,149.47200000000004,150.62147423700006,89.50000000000001,20.469677419354834,25.38741935483871,17.385161290322582,78.39483870967742,11.740967741935483,86.12387096774195,224.4487096774193,250.3354838709677,1045.0629032258064,227.78193548387097,-1.64,8.341129032258065,14732862.161290323,0.0,0.0,0.0,31.0,0.5183567824210474,0.4816429565622536,0.1016433391803146,0.0008509223540835,9.30242074322759e-05,226927.0,205232.0,33944.11,0.0,0.0,47.31138755645161,50.83322072678331,1981.53,30.579036339165544,2152.05,0.0,0.0,0.0,0.0,0.2856706929818344,93.0242074322759,2010,10,Crisis Energetica,1
2010-11-01,1300.0188719340003,824.1231000000001,657.4339999999999,282.4878,90.9885,102.4135,108.4201,4.5333,51.659700000000015,16.9311,1481.5572,228.4333,0.1210999999999999,279.9659,129.88462806599998,112.33,20.171,24.82933333333333,17.206,79.87633333333333,11.502999999999998,191.01466666666667,332.648,346.964,1469.762,357.45400000000006,-1.64,11.67416666666667,14755854.7,0.0,0.0,0.0,30.0,0.5562546623242087,0.443745270179241,0.1757153722393017,9.315249387098745e-05,8.810190248986393e-05,59889.8,226927.0,34804.21,0.0,0.0,54.423202779166665,55.90862916666666,1985.75,35.277655555555555,2150.69,0.0,0.0,0.0,0.0,0.0726709395720129,88.10190248986393,2010,11,Crisis Energetica,1
2010-12-01,1380.810462935,1166.5006,594.2659000000002,317.4783,90.61669999999998,44.13389999999999,103.0146,1.1758,25.7779,12.0687,1760.7660999999998,220.6537,0.406,483.944,116.25933706499998,190.96,20.371935483870967,24.055483870967738,18.062258064516133,83.76419354838708,9.62516129032258,244.0206451612904,318.721935483871,426.5912903225805,1523.410322580645,387.65290322580654,-1.5399999999999998,10.162903225806454,14778847.129032258,0.0,0.0,0.0,31.0,0.6624960578239212,0.3375041693499211,0.1598001361685705,0.0002940302169618,9.343154109920194e-05,333915.0,333915.0,59889.8,0.0,0.0,69.08011950134771,79.77635800807538,1986.76,52.10344892473118,2149.9,0.0,0.0,0.0,0.0,0.2862536032986181,93.43154109920197,2010,12,Crisis Energetica,1
2011-01-01,1411.483224985,1322.6438,557.7816999999999,234.8186,89.1002,88.5917,116.4062,3.3320000000000003,25.533,0.0,1880.4252,207.3248,0.4822999999999999,556.0465999999999,119.73787501500004,254.2,20.865483870967747,24.286451612903228,18.64870967741936,85.75516129032258,9.159974193548388,308.7296774193548,237.71,435.0300000000001,1254.0241935483873,365.9983870967743,-1.3100000000000005,8.204032258064517,14802216.548387095,0.0,0.0,0.0,31.0,0.7033748537298906,0.2966253058084948,0.1468843528071,0.00034169729506,9.535620698231172e-05,66907.42,,,,,73.00794803494624,88.15848387096774,1988.54,57.661258064516126,2145.7,0.0,0.0,0.0,0.0,0.0505861215241775,95.35620698231172,2011,1,Crisis Energetica,1
2011-02-01,1324.457718845,1301.4537,514.9145,178.06659999999997,78.5306,102.2907,100.9001,2.2853,52.8412,0.0,1816.3686,151.61870000000002,0.661,539.6827,103.185881155,187.2,21.210357142857145,24.5825,18.993571428571425,86.5457142857143,8.381071428571428,358.30178571428576,311.1092857142857,467.7185714285714,1616.6460714285715,446.8007142857143,-1.0399999999999998,11.960714285714284,14824455.17857143,0.0,0.0,0.0,28.0,0.7165140930095357,0.2834856867708459,0.1144760590260441,0.0004990721791983,8.934275849540074e-05,657617.0,380066.0,63557.58,0.0,0.0,94.5617579345238,98.74570684523808,1988.64,79.48159523809524,2139.35,0.0,0.0,0.0,0.0,0.5052941952525856,89.34275849540074,2011,2,Crisis Energetica,1
2011-03-01,1477.7826124710002,1105.7404,670.2827999999998,209.7798,94.7503,184.05570000000003,136.2238,4.1868,41.2864,0.0,1776.0235,282.61749999999995,0.0173,440.4309,140.41018752899996,170.29999999999998,21.440645161290323,25.206129032258065,18.81741935483872,83.66806451612905,9.342258064516129,314.323870967742,532.2541935483871,485.7238709677421,2634.7625806451606,590.5567741935483,-0.8000000000000003,16.066935483870967,14846693.838709677,0.0,0.0,0.0,31.0,0.6225933384327402,0.3774064926505757,0.1912442991377705,1.1706728617595972e-05,9.953614107795424e-05,52210.82,,,,,57.24822237735849,74.4585376344086,1989.11,44.04346505376344,2137.01,0.0,0.0,0.0,0.0,0.047217972681472,99.53614107795424,2011,3,Crisis Energetica,1
2011-04-01,1443.4956814390002,1567.3531000000005,545.4784999999999,213.0601,77.39409999999998,128.3329,102.3025,2.6192,21.7697,0.0,2112.8315,125.76560000000002,0.8613,689.3184000000001,104.9217185610001,273.84,21.376666666666665,24.852333333333327,19.01833333333333,86.83933333333334,9.175306666666666,336.94300000000004,376.3513333333333,550.9420000000001,1928.1636666666664,493.9506666666667,-0.62,11.152500000000002,14869686.3,0.0,0.0,0.0,30.0,0.7418258862573757,0.2581741610724755,0.0871257196104847,0.0005966765339688,9.707640445911762e-05,55612.06,,,,,186.96779768472223,125.08479722222222,1987.38,145.3621347222222,2128.15,0.0,0.0,0.0,0.0,0.0354815133871238,97.0764044591176,2011,4,Crisis Energetica,1
2011-05-01,1493.289823024,1973.1359,447.062,189.0269,60.395700000000005,97.50220000000002,83.77739999999997,2.2107,14.1404,0.0087,2420.1976,80.8085,1.2212,920.4981,85.99697697600001,113.78,21.39967741935484,24.982258064516127,18.945483870967745,83.76612903225806,9.125806451612902,258.35870967741937,415.3712903225807,513.0916129032257,2136.407096774193,485.9170967741937,-0.4600000000000002,12.512903225806454,14892678.838709677,0.0,0.0,0.0,31.0,0.8152788433473366,0.1847212806094841,0.0541144115188289,0.0008177916846222,0.0001002700614977,520306.0,646360.0,94095.9,0.0,0.0,205.2754234979812,198.147122311828,1986.94,161.60957795698926,2151.74,0.0,0.0,0.0,0.0,0.2636949639403956,100.27006149777289,2011,5,Equilibrio Hidrico,2
2011-06-01,1428.3923636209995,1934.0536,418.3958,199.6133,57.5634,86.7189,67.06500000000001,1.8433,0.0,5.591899999999999,2352.4495,43.735900000000015,4.0228,889.2702,74.50003637900002,129.58,20.839666666666663,24.252666666666663,18.44833333333333,84.59066666666668,9.073333333333332,182.532,344.915,415.51133333333325,1728.4986666666668,384.73733333333337,-0.3699999999999998,8.615000000000002,14915671.266666668,0.0,0.0,0.0,30.0,0.822144577386252,0.1778553801048651,0.0306189679487845,0.0028163130120649,9.576453771900638e-05,84520.3,609849.0,103523.43,0.0,0.0,172.81576295833332,178.06235138888889,1990.8,129.89764166666666,2154.08,0.0,0.0,0.0,0.0,0.043701115625751,95.76453771900638,2011,6,Estres Leve,0
2011-07-01,1416.634868882,2051.8064,347.44859999999994,180.7996,26.0501,65.26190000000001,53.2074,1.8168,0.2582,20.0546,2399.254299999999,15.414199999999996,2.3073,920.6476,75.07873111800001,112.43,20.29967741935484,23.862258064516126,17.91032258064516,82.97612903225807,9.829032258064515,170.76451612903224,256.22935483870964,340.5735483870968,1451.0958064516133,317.31387096774193,-0.4299999999999999,8.378225806451614,14938771.0,0.0,0.0,0.0,31.0,0.8551850464538089,0.1448152453035095,0.0108808559909052,0.0016287189103434,9.482941192966943e-05,65668.38,657617.0,99089.57,0.0,0.0,334.8357351975806,334.56029032258067,1990.8,261.2262392473118,2152.7,0.0,0.0,0.0,0.0,0.0320051540925108,94.82941192966946,2011,7,Estres Leve,0
2011-08-01,1363.1798753730004,1526.3564,610.9211,140.93990000000002,87.7758,207.45370000000003,134.95350000000002,8.280600000000002,6.9871,24.530500000000004,2137.2777,30.6604,4.336600000000001,632.6567999999999,167.764824627,55.63,20.416129032258063,24.8083870967742,17.51225806451613,78.44903225806452,11.078387096774197,117.9158064516129,203.0496774193548,287.3709677419355,1054.784193548387,238.1732258064516,-0.5799999999999997,5.744354838709677,14962362.0,0.0,0.0,0.0,31.0,0.7141591380474329,0.2858407683755836,0.0224918226522457,0.0031812382784872,9.110726470680234e-05,409090.0,461039.0,72749.1,0.0,0.0,102.56096679946164,107.10287634408604,1990.81,72.69222715053763,2152.96,0.0,0.0,0.0,0.0,0.2680173516486713,91.10726470680233,2011,8,Estres Severo,4
2011-09-01,1379.8590629450002,1686.5425,486.0779,134.92149999999998,74.64739999999999,142.4476,107.5295,3.8316,0.0,22.7003,2172.6204,77.2542,6.6577,729.2969,134.060937055,108.01,20.325666666666667,24.96933333333333,17.289,79.12100000000001,11.199666666666666,100.49133333333334,186.456,238.075,1122.8233333333335,224.44566666666665,-0.7899999999999998,7.354999999999999,14985572.5,0.0,0.0,0.0,30.0,0.7762711332361605,0.2237288667638396,0.0559870222072667,0.004824913050026,9.207916901039318e-05,50694.83,520306.0,84520.3,0.0,0.0,153.2692468688982,148.38826944444443,1990.18,115.39118055555556,2151.47,0.0,0.0,0.0,0.0,0.0300584361200503,92.07916901039316,2011,9,Estres Leve,0
2011-10-01,1395.622494331,1344.8647,645.8963000000001,246.2741,79.25419999999998,171.10509999999996,119.9409,6.181899999999999,0.0,23.1401,1990.7613,121.42660000000002,3.2035,564.0988000000001,149.26310566900003,92.74999999999996,20.101290322580645,24.636774193548383,17.139999999999997,79.0458064516129,11.440967741935484,132.36354838709676,287.4870967741936,276.86225806451614,1476.966129032258,307.8251612903225,-0.9600000000000002,9.1,15008783.0,0.0,0.0,0.0,31.0,0.6755529655916055,0.3244468837122763,0.0870053330991964,0.0022953914923359,9.298705260319908e-05,333430.0,409090.0,65668.38,0.0,0.0,88.03695159677419,92.19900806451614,1990.45,64.09138306451612,2152.77,0.0,0.0,0.0,0.0,0.2479282860201476,92.98705260319907,2011,10,Crisis Energetica,1
2011-11-01,1375.4561831980002,1086.7742,717.5670999999999,268.43750000000006,86.91740000000001,195.0271,138.7524,6.065200000000001,0.0,22.3675,1804.3414,183.3273,0.3588999999999999,444.669,167.1846168019999,89.46999999999998,20.668333333333337,25.486,17.545,78.46033333333335,11.627666666666668,189.852,324.9273333333333,302.21399999999994,1465.3966666666668,349.28533333333337,-1.02,11.440833333333336,15031993.5,0.0,0.0,0.0,30.0,0.602310737868122,0.3976892067099939,0.1332847256346294,0.0002609316126418,9.150191444654364e-05,560587.0,333430.0,50694.83,0.0,0.0,83.88192768706537,80.73959583333334,1986.41,65.83097638888889,2151.28,0.0,0.0,0.0,0.0,0.5158265626843184,91.50191444654364,2011,11,Crisis Energetica,1
2011-12-01,1509.980725076,1749.7668,582.0151,207.60570000000004,135.30710000000002,130.4074,96.16410000000002,3.0359,0.0,9.494899999999998,2331.7818,131.59200000000004,2.6396,842.0586999999999,108.694774924,135.51,21.29419354838709,25.469677419354834,18.594193548387096,79.4741935483871,10.710322580645162,320.6335483870968,417.50451612903225,437.62451612903226,1792.7396774193546,480.9419354838709,-0.9200000000000004,11.927419354838708,15055204.032258064,0.0,0.0,0.0,31.0,0.7503990296176084,0.249601013268051,0.0871481323004151,0.0017481017844563,0.0001002962644571,99699.29,560587.0,99699.29,0.0,0.0,149.50654793010753,146.75128494623655,1986.66,122.73654032258064,2151.84,0.0,0.0,0.0,0.0,0.0569786156646702,100.29626445716951,2011,12,Crisis Energetica,1
2012-01-01,1496.343780221,2037.4069,463.0984,174.57050000000004,109.2623,98.1059,76.6827,2.5719000000000003,0.0,1.9051,2500.5046,28.1416,1.7547,949.3884,81.15931977899993,379.50000000000006,20.802258064516124,23.75774193548387,18.921935483870964,88.72967741935483,9.418335483870964,370.0587096774194,366.7209677419354,503.5038709677419,1702.5196774193546,483.2322580645161,-0.7199999999999998,10.401612903225804,15078796.0,0.0,0.0,0.0,31.0,0.8147983011109039,0.1852019788325924,0.0188069081263155,0.001172658331056,9.923496413248116e-05,81176.13,,,,,149.57821668909824,165.28515994623655,1990.45,125.4131129032258,2152.74,0.0,0.0,0.0,0.0,0.0398428659488686,99.23496413248114,2012,1,Equilibrio Hidrico,2
2012-02-01,1397.8571021780003,1881.2246,471.7452,166.3913,139.3032,86.9583,76.54889999999999,2.5435,0.0,0.0,2352.9699,10.28,5.445200000000002,880.8555,79.09209782199999,513.6199999999999,20.756206896551724,24.07655172413793,18.65793103448276,89.81793103448275,8.763765517241378,451.3727586206897,326.64034482758615,576.2710344827586,1808.4358620689648,519.3989655172414,-0.5700000000000001,11.663793103448276,15101626.0,0.0,0.0,0.0,29.0,0.799510694973191,0.2004892625273276,0.0073541136529497,0.0038953910178056,9.2563350607279e-05,591578.0,,,,,138.66745306034483,149.81799712643678,1986.21,107.2056106321839,2146.2,0.0,0.0,0.0,0.0,0.3144643122357639,92.563350607279,2012,2,Equilibrio Hidrico,2
2012-03-01,1553.7341521850003,1972.2418,537.4818,184.2941,165.1749,100.354,85.3205,2.3383,0.0,0.0,2509.7228,11.303,7.9143,871.7190999999999,87.65824781499994,450.6,21.43709677419354,24.861612903225808,19.233870967741936,87.97935483870968,9.276425806451616,353.16193548387093,326.26451612903224,591.2687096774196,1728.2567741935484,470.8609677419355,-0.4600000000000002,11.966935483870968,15124456.0,0.0,0.0,0.0,31.0,0.7858404920256533,0.2141598267346497,0.0072747322855101,0.0050937285435028,0.0001027299198189,446660.0,569984.0,92069.89,0.0,0.0,168.34711470698926,136.43520430107526,1988.18,123.18336693548387,2142.42,0.0,0.0,0.0,0.0,0.2264732448120712,102.72991981893436,2012,3,Equilibrio Hidrico,2
2012-04-01,1524.230650549,1980.3464,498.1512,197.2999,145.79100000000005,73.9806,77.76289999999999,3.3168,0.0,0.0,2478.4967,20.8391,2.4982999999999995,891.528,81.078849451,325.36,21.62633333333333,25.186666666666667,19.24633333333333,87.31533333333333,8.492666666666668,331.50466666666665,471.581,593.2036666666665,2426.476666666667,569.8053333333334,-0.3599999999999999,15.560833333333337,15147666.5,0.0,0.0,0.0,30.0,0.7990111102427532,0.2009892528805868,0.0136718809535119,0.0016390563981246,0.0001006247827379,69066.3,552889.0,109047.44,0.0,0.0,160.9565717597222,168.65728472222222,1991.07,115.39865,2153.57,0.0,0.0,0.0,0.0,0.0348758681814454,100.62478273792205,2012,4,Equilibrio Hidrico,2
2012-05-01,1612.91772842,2033.5554,527.3928999999998,225.7487,146.239,89.69560000000003,63.06320000000001,2.6463999999999994,0.0,0.0,2560.9488,12.9018,2.5891,892.6339,65.70987158,246.48,21.24967741935484,24.57129032258065,18.94193548387097,86.32677419354839,8.693870967741937,237.4232258064516,314.2396774193549,520.6429032258064,1734.3145161290322,408.2606451612903,-0.1699999999999999,8.259677419354837,15170877.0,0.0,0.0,0.0,31.0,0.7940632784224347,0.2059365263374261,0.0079990440756321,0.001605227566403,0.0001063167098658,626919.0,,,,,139.44521817876344,143.01296505376345,1987.82,91.98923924731184,2151.22,0.0,0.0,0.0,0.0,0.3082871506721676,106.31670986588315,2012,5,Estres Leve,0
2012-06-01,1544.3517944670002,1795.6333,581.8793,198.8283,175.655,119.8011,82.3876,2.525,0.0,2.6823,2377.5121,18.3479,1.4546000000000003,762.4587,87.59490553299996,109.25,20.92233333333333,24.56966666666667,18.322333333333333,83.38433333333333,9.331,157.42033333333336,211.79666666666665,388.08066666666673,1142.144,275.6086666666667,0.06,6.164166666666668,15194087.5,0.0,0.0,0.0,30.0,0.7552572708252463,0.2447429394786255,0.0118806479622943,0.0009418838409819,0.0001016416283285,64542.37,604407.0,72458.4,0.0,0.0,151.09300001111112,151.63247361111112,1984.4,106.781875,2150.3,0.0,0.0,0.0,0.0,0.0359440705404605,101.64162832858506,2012,6,Estres Leve,0
2012-07-01,1531.286899469,1929.7258,523.4745,177.8184,152.41960000000003,113.4118,63.1817,1.6915,0.0,14.9515,2453.2001,18.3895,1.1772,859.3007,79.8248005310001,89.53999999999999,20.4116129032258,24.51774193548387,17.55258064516129,80.3525806451613,10.28709677419355,148.21677419354836,250.2148387096774,321.13903225806456,1440.3664516129031,302.25870967741935,0.3000000000000001,9.50967741935484,15217216.35483871,0.0,0.0,0.0,31.0,0.7866157350963747,0.2133843464297918,0.0120091799951902,0.0007687651480648,0.000100628581717,49492.6,633702.0,95790.71,0.0,0.0,177.59112140591398,169.24070833333334,1989.66,120.9612620967742,2149.86,0.0,0.0,0.0,0.0,0.0256474779992058,100.62858171705548,2012,7,Estres Leve,0
2012-08-01,1491.336115143,1488.9128999999998,677.3754,199.3308,164.0959,163.8151,122.6141,4.436,0.0,23.0835,2166.2883999999995,8.541899999999998,2.4598,530.9006,150.13378485699994,66.91,20.304193548387094,24.868064516129035,17.183548387096774,77.34451612903226,10.97,124.51322580645164,228.7103225806452,271.0438709677419,1131.5609677419354,255.1167741935484,0.41,6.262903225806451,15240638.548387095,0.0,0.0,0.0,31.0,0.6873105630810746,0.3126893907570202,0.0057276826553489,0.0016493934365454,9.785260049362084e-05,331848.0,446660.0,69066.3,0.0,0.0,141.51436295289366,140.88391129032257,1990.79,91.27441397849462,2152.77,0.0,0.0,0.0,0.0,0.2228793907286316,97.85260049362086,2012,8,Estres Severo,4
2012-09-01,1446.7645514559997,1349.3675,726.8021,155.5017,216.8212,187.05910000000003,143.08439999999996,5.657199999999999,0.0,18.6785,2076.169,76.1674,1.0024,537.1496000000001,167.41984854399996,65.66,20.534333333333333,25.43533333333333,17.253333333333337,76.27199999999999,11.822666666666668,100.19266666666664,202.86900000000009,237.275,835.2993333333333,208.603,0.41,4.5925,15263683.0,0.0,0.0,0.0,30.0,0.6499314362173793,0.3500688527764358,0.0526467143000887,0.0006928563455547,9.478476141413574e-05,67956.77,411948.0,64542.37,0.0,0.0,83.42350998191934,97.13262777777778,1990.88,50.68152777777778,2153.13,0.0,0.0,0.0,0.0,0.0503619436513774,94.78476141413574,2012,9,Estres Severo,4
2012-10-01,1526.2869233160004,1186.6931000000002,849.1601999999999,211.1834,238.7678,231.3716,151.96710000000002,6.1106,0.0,9.759700000000002,2035.8526,25.7782,1.8561,365.6511,167.836676684,104.79,20.56677419354839,25.14129032258064,17.561290322580643,79.70709677419353,11.301290322580645,137.90548387096774,254.93129032258068,273.9564516129032,1118.5367741935484,270.3551612903226,0.31,9.105645161290322,15286727.548387095,0.0,0.0,0.0,31.0,0.5828973571072879,0.4171029867289999,0.0168894849364197,0.0012160885162846,9.984392790967476e-05,392537.0,331848.0,49492.6,0.0,0.0,79.2820834562584,76.31364516129032,1987.93,51.1449247311828,2148.75,0.0,0.0,0.0,0.0,0.3307822384742946,99.84392790967476,2012,10,Estres Severo,4
2012-11-01,1504.271640238,1345.9647,789.7710999999999,255.9463,194.6333,192.0046,136.4866,1.2104,0.0,9.4899,2135.7356,15.0997,2.269,497.10870000000006,147.18595976199992,137.81,20.871666666666663,25.264333333333333,18.039,82.30099999999999,10.85966666666667,232.53466666666665,247.16033333333337,342.7523333333333,1142.4693333333337,318.11966666666666,0.1299999999999999,9.228333333333332,15309772.0,0.0,0.0,0.0,30.0,0.6302112958177033,0.3697887978268471,0.0100378811885405,0.001508371187295,9.825565267973944e-05,275652.0,392537.0,67956.77,0.0,0.0,77.03573473611111,95.7926675938804,1987.1,50.00994722222222,2149.82,0.0,0.0,0.0,0.0,0.2047988331343311,98.25565267973944,2012,11,Estres Severo,4
2012-12-01,1552.0115319130002,1056.7723,979.0771,287.1459,208.8622,310.4607,156.7198,5.2016,0.0,10.6869,2035.8495,12.5358,2.2924,326.33227000100004,167.749098086,112.62,21.43387096774193,25.856129032258067,18.57483870967742,79.22225806451615,11.070967741935483,213.3258064516129,360.20322580645166,370.3170967741936,1991.953548387097,419.89548387096767,-0.1,11.80241935483871,15332816.451612905,0.0,0.0,0.0,31.0,0.5190817395883143,0.4809182112921412,0.0080771307056903,0.0014770508806557,0.0001012215555316,44212.28,275652.0,44212.28,0.0,0.0,54.707331549125165,63.19093682795699,1987.95,35.25818951612903,2143.12,0.0,0.0,0.0,0.0,0.0418370920585257,101.22155553161532,2012,12,Estres Severo,4
2013-01-01,1615.528645297,1589.5399999999995,784.8727,292.0777,208.2548,165.7163,114.0445,2.3811,0.0,2.3983,2374.4126,12.6247,2.6777,650.007,118.823954703,236.89,21.39870967741936,24.544516129032257,19.43870967741936,86.58258064516127,9.37610322580645,194.8306451612904,258.1735483870968,370.0345161290323,1187.1196774193547,311.5758064516129,-0.2899999999999998,6.628225806451613,15356238.64516129,0.0,0.0,0.0,31.0,0.6694455715068223,0.3305544706088571,0.0078145937162748,0.0016574760266833,0.0001052034083753,79058.61,,,,,102.28906317204302,113.70785887096774,1986.91,68.93138037634408,2139.25,0.0,0.0,0.0,0.0,0.0497367854851089,105.20340837539986,2013,1,Estres Severo,4
2013-02-01,1438.872367424,1460.4281999999998,564.656,204.0279,178.79739999999998,103.0405,76.14089999999999,0.9316,1.4344,0.2833,2025.0845,118.26260000000002,0.487,626.6311,77.35663257599998,370.2000000000001,21.28678571428572,24.55142857142857,19.25178571428572,87.86321428571429,8.894257142857143,407.3282142857142,449.8942857142857,472.9796428571427,2107.7046428571434,559.3192857142857,-0.29,13.961607142857146,15378527.57142857,0.0,0.0,0.0,28.0,0.7211690178854264,0.278830833972607,0.0821911676653603,0.0003384594846809,9.3563727784788e-05,410600.0,,,,,93.30342126080475,107.62503720238097,1988.31,64.86887946428571,2134.55,0.0,0.0,0.0,0.0,0.2811504187607443,93.56372778478804,2013,2,Crisis Energetica,1
2013-03-01,1624.902323638,1761.8285000000003,608.6216000000001,217.7995,200.9669,105.2433,83.2077,1.0814,0.0,0.3228,2370.4502,63.1268,1.5643,722.4985,84.61187636200006,389.87,21.75838709677419,25.10483870967741,19.603870967741933,87.60193548387096,8.629677419354838,291.2996774193548,359.1622580645161,523.2903225806451,1661.975161290322,444.1135483870968,-0.21,10.281451612903227,15400816.451612905,0.0,0.0,0.0,31.0,0.7432463672934367,0.2567535905204843,0.03884959673063,0.00096270402057,0.0001055075442748,66822.13,,,,,90.43068636693548,113.84,1989.7,61.82182526881721,2128.89,0.0,0.0,0.0,0.0,0.0379277154388182,105.50754427488984,2013,3,Estres Leve,0
2013-04-01,1613.69490093,1281.5659,867.4065,248.1343,190.8306,252.5685,148.1209,4.742400000000001,22.7032,0.3066,2148.9727,39.41760000000001,1.3881,420.1372,153.17009907000008,273.65,21.55,25.05033333333333,19.13933333333333,86.03166666666668,9.377000000000002,204.87266666666667,291.73633333333333,476.2153333333334,1443.091,358.6896666666667,-0.19,7.749999999999999,15423861.0,0.0,0.0,0.0,30.0,0.5963621129295873,0.4036377474688255,0.0244269223242156,0.000860199780764,0.0001046232782394,345194.0,,,,,76.85215388423988,82.79489861111111,1985.69,47.429004166666665,2116.29,0.0,0.0,0.0,0.0,0.2693532966193935,104.62327823947582,2013,4,Estres Severo,4
2013-05-01,1599.1137348010002,1156.2039,774.9767,258.7452,162.68570000000005,212.9304,138.30659999999995,1.961,0.0,0.3478,1931.1812,128.4522,0.5632000000000001,325.099699089,134.85676611,202.51,20.709032258064514,24.17290322580645,18.350967741935484,86.38677419354839,9.228387096774195,178.49870967741936,257.1309677419355,418.4283870967743,1435.2380645161293,327.51838709677423,-0.2699999999999999,9.475,15446905.451612905,0.0,0.0,0.0,31.0,0.5987029596187038,0.4012967296906163,0.0803271194565689,0.0003521950864052,0.0001035232422319,25354.77,,,,,91.50806378301888,62.770353494623656,1984.68,60.28705107526882,2112.83,0.0,0.0,0.0,0.0,0.0219293240578067,103.52324223192726,2013,5,Crisis Energetica,1
