fecha,tipo_dia,demanda_gwh,gen_hidraulica_gwh,gen_termica_total_gwh,gen_vapor_bunker_gwh,gen_turbinas_gas_gwh,gen_turbinas_diesel_gwh,gen_motores_bunker_gwh,gen_motores_diesel_gwh,gen_turbinas_nafta_gwh,gen_otros_gwh,total_generacion_gwh,total_importacion_gwh,total_exportacion_gwh,total_perdidas_transporte_gwh,pct_hidro,pct_termica,balance_gwh,dependencia_importacion,excedente_exportacion,intensidad_energetica,temperatura_media_c,temperatura_max_c,temperatura_min_c,humedad_relativa_pct,precipitacion_mm,viento_max_kmh,dia_semana,dia_semana_sin,dia_semana_cos,dia_del_anio_sin,dia_del_anio_cos,flag_covid,flag_racionamiento,caudal_paute_m3s,caudal_coca_m3s,caudal_pastaza_m3s,caudal_napo_m3s,caudal_ponderado,oni_mensual,precip_embalses,poblacion
2020-10-06,Laboral,67.16471315000001,67.0814,6.5491,2.322,1.4089,0.369,0.8649,0.0,0.0,1.5843,73.6304,0.2141,0.1407,4.0899,0.9111,0.08894559855711773,2.4491868499999896,0.0031876857647236147,0.002094850009792679,3.879364904850466e-06,21.12,26.85,16.79,72.15,0.62,15.93,1,0.781831,0.62349,-0.994567,0.104101,1,0,104.93,218.28,266.3,876.0,222.51,-1.12,1.85,17313327
2020-10-07,Laboral,68.130439469,68.296,7.3997,2.1583,1.3421,0.3836,1.7967,0.0,0.0,1.719,75.6958,0.4139,0.1359,4.3277,0.9022,0.09775575395200262,3.5156605310000018,0.006075111260486269,0.0019947031174198694,3.935089035305832e-06,21.44,27.84,16.66,72.12,0.33,16.86,2,0.974928,-0.222521,-0.992629,0.121193,1,0,99.69,213.78,261.42,791.5,211.56,-1.12,3.775,17313570
2020-10-08,Laboral,65.280159235,65.9476,7.4729,2.5286,1.2987,0.377,1.4043,0.0,0.0,1.8643,73.4205,0.4116,0.1337,5.1495,0.8982,0.10178219979433537,3.2687407650000075,0.006305131678957677,0.0020480954943553,3.7704089483114466e-06,20.4,25.19,17.17,73.35,0.75,15.6,3,0.433884,-0.900969,-0.990397,0.13825,1,0,96.5,207.45,258.42,761.08,205.12,-1.12,7.675,17313814
2020-10-09,Festivo,62.857082034,64.9301,6.385,2.3256,1.2974,0.253,0.4727,0.0,0.0,2.0363,71.3152,0.1176,0.1513,5.9155,0.9105,0.08953210535762361,2.508917965999993,0.0018709109012790162,0.00240704778370336,3.6304072698612885e-06,20.91,26.58,16.87,72.43,1.08,15.01,4,-0.433884,-0.900969,-0.987873,0.155266,1,0,94.28,199.91,256.63,745.45,199.9,-1.12,2.9,17314058
2020-10-10,Festivo,58.608998797,60.3982,5.896800000000001,2.3658,1.3765,0.1639,0.48,0.0,0.0,1.5106,66.2951,0.1013,0.1215,5.6753,0.9111,0.08894775028622025,1.9906012030000042,0.0017284035229959468,0.0020730604940178434,3.385005192932709e-06,20.71,25.44,17.01,73.21,0.84,15.19,5,-0.974928,-0.222521,-0.985056,0.172236,1,0,92.76,195.34,254.27,718.45,195.2,-1.12,4.575,17314301
2020-10-11,Festivo,56.792441293,58.3026,6.0265,2.1072,1.2929,0.1015,0.5456,0.0,0.0,1.9793,64.3292,0.0672,0.0968,4.9822,0.9063,0.0936821847621298,2.5249587069999953,0.001183256054327828,0.001704452173496038,3.2800423743736844e-06,21.53,27.4,17.11,70.95,0.52,16.69,6,-0.781831,0.62349,-0.981947,0.189155,1,0,91.04,189.11,249.61,682.91,188.9,-1.12,2.5500000000000003,17314545
2020-10-12,Laboral,66.759030861,68.1029,6.2709,2.6088,1.2904,0.2727,0.6009,0.0,0.0,1.4981,74.3737,0.1092,0.1576,5.4672,0.9157,0.08431609560906611,2.099069138999999,0.0016357337515484158,0.002360729297106505,3.855607530706842e-06,21.56,27.54,17.18,71.07,0.4,17.27,0,0.0,1.0,-0.978548,0.206018,1,0,89.57,183.5,244.47,673.53,184.9,-1.12,8.275,17314789
2020-10-13,Laboral,69.489626725,69.753,8.022400000000001,2.483,1.2105,0.3675,2.0379,0.0,0.0,1.9235,77.7755,0.124,0.1563,4.2922,0.8969,0.10314816362479189,3.9613732749999935,0.0017844389996613558,0.002249256577798951,4.0132540737866335e-06,21.48,27.54,17.15,72.04,0.36,16.56,1,0.781831,0.62349,-0.97486,0.22282,1,0,88.13,178.06,239.99,673.53,181.75,-1.12,1.55,17315033
2020-10-14,Laboral,68.05941426800001,69.0772,7.4278,2.1196,1.2029,0.3753,1.7572,0.0,0.0,1.9728,76.505,0.1152,0.1469,4.6839,0.9029,0.09708907914515393,3.7299857319999825,0.0016926387221960623,0.00215840823168925,3.930599446869921e-06,21.37,26.19,18.01,75.17,0.75,15.46,2,0.974928,-0.222521,-0.970882,0.239557,1,0,87.31,170.79,236.14,638.73,175.59,-1.12,4.8,17315276
2020-10-15,Laboral,69.037552061,68.6163,8.4955,3.1218,1.2093,0.4781,1.5864,0.0,0.0,2.0999,77.1117,0.1257,0.1554,4.3582,0.8898,0.11017134883552042,3.686247938999994,0.0018207482195911925,0.0022509488729074885,3.9870331391145055e-06,21.49,26.03,18.16,76.11,1.18,13.73,3,0.433884,-0.900969,-0.966618,0.256222,1,0,86.5,168.04,234.5,647.63,174.7,-1.12,3.9,17315520
2020-10-16,Laboral,69.074895237,68.2635,8.7027,3.3596,1.231,0.3585,1.7046,0.0,0.0,2.049,76.9662,0.1255,0.1613,4.1019,0.8869,0.11307171199825378,3.7536047629999993,0.0018168684812246499,0.0023351465021636338,3.989133556971555e-06,21.36,25.81,18.41,75.89,1.45,14.8,4,-0.433884,-0.900969,-0.962068,0.272811,1,0,86.1,196.24,234.5,1100.54,219.71,-1.12,19.9,17315764
2020-10-17,Sábado,63.139717062,63.6313,7.1585,2.671,1.2294,0.261,0.9257,0.0,0.0,2.0714,70.7898,0.0869,0.1397,4.6003,0.8989,0.10112332567686305,2.9969829379999924,0.0013763127876336317,0.002212553468727484,3.6463208326261364e-06,21.25,25.93,17.83,75.44,1.09,15.03,5,-0.974928,-0.222521,-0.957232,0.28932,1,0,86.7,219.8,236.68,1491.79,258.92,-1.12,6.75,17316007
2020-10-18,Domingo,58.63909718,59.8817,6.2416,2.2573,1.3342,0.1256,0.5562,0.0,0.0,1.9683,66.1234,0.0725,0.0839,4.9484,0.9056,0.09439321027049426,2.5245028200000084,0.0012363764704195945,0.0014307860119752273,3.3863621623410287e-06,21.59,27.49,17.72,75.26,1.44,17.2,6,-0.781831,0.62349,-0.952114,0.305743,1,0,87.31,219.8,238.33,1249.26,240.9,-1.12,2.775,17316251
2020-10-19,Laboral,67.242320589,68.7017,6.3868,2.5933,1.3129,0.2942,0.6015,0.0,0.0,1.5849,75.0886,0.0862,0.1178,5.6283,0.9149,0.08505685283784756,2.186379411,0.00128193077283685,0.0017518729122990827,3.8831368928296405e-06,21.78,27.96,17.81,73.92,3.2,14.76,0,0.0,1.0,-0.946714,0.322076,1,0,88.33,218.28,241.1,1046.13,225.59,-1.12,3.725,17316495
2020-10-20,Laboral,68.917259999,66.3892,9.1294,2.7114,1.7329,0.3826,2.3932,0.0,0.0,1.9093,75.5188,0.1253,0.1562,2.2681,0.8791,0.12088910311074859,4.302540001000001,0.001818122194669639,0.0022664859282314257,3.9798061274011305e-06,21.58,26.95,18.09,75.63,1.64,14.65,1,0.781831,0.62349,-0.941034,0.338313,1,0,90.2,231.81,246.17,1072.99,234.11,-1.12,11.8,17316738
2020-10-21,Laboral,67.87948948,61.6826,14.4967,5.6945,1.6029,0.443,4.6801,0.0,0.0,2.0762,76.1794,0.1261,0.1586,1.511,0.8097,0.19029685190484566,6.756410519999984,0.0018577040128911703,0.0023364937069352866,3.9198221422185466e-06,21.35,25.89,17.85,75.1,1.19,14.37,2,0.974928,-0.222521,-0.935075,0.35445,1,0,90.2,268.77,250.77,1498.69,281.01,-1.12,30.825000000000003,17316982
2020-10-22,Laboral,69.948091932,66.2428,11.5406,3.9732,1.3061,0.3893,3.8323,0.0,0.0,2.0397,77.7834,0.1261,0.1582,1.9312,0.8516,0.1483684179400746,5.872008068000003,0.0018027654009860348,0.0022616771327199896,4.039220365432662e-06,21.78,27.46,17.91,72.66,0.97,14.51,3,0.433884,-0.900969,-0.928839,0.370483,1,0,90.62,274.42,252.51,1605.94,291.68,-1.12,7.425000000000001,17317226
2020-10-23,Laboral,67.61371006200001,62.8177,11.046700000000001,4.5344,1.2181,0.4084,2.8891,0.0,0.0,1.9967,73.8645,0.1242,0.1541,1.3351,0.8504,0.14955357445051412,4.885789937999999,0.0018369055608117323,0.0022791235661923344,3.90436420920608e-06,21.25,26.3,17.59,74.14,0.56,15.07,4,-0.433884,-0.900969,-0.922329,0.386405,1,0,90.62,264.46,251.93,1326.39,266.57,-1.12,6.425,17317470
2020-10-24,Sábado,63.6775695,62.1067,8.900599999999999,4.6902,1.2458,0.5649,0.5511,0.0,0.0,1.8486,71.0071,0.0991,0.1337,4.8953,0.8747,0.12534802857742394,2.3996304999999998,0.0015562779920486759,0.0020996404393229867,3.6770195637264574e-06,21.52,27.59,17.86,74.47,5.93,14.9,5,-0.974928,-0.222521,-0.915546,0.402214,1,0,89.16,252.51,249.61,1105.62,244.35,-1.12,3.375,17317713
2020-10-25,Domingo,58.843824859,57.6751,8.0251,3.7778,1.3314,0.1691,0.9232,0.0,0.0,1.8236,65.7001,0.0637,0.0958,4.0774,0.8779,0.1221474548744979,2.746775141000005,0.0010825265038878122,0.0016280382899914033,3.397850269463078e-06,21.4,26.8,17.65,76.55,3.25,14.69,6,-0.781831,0.62349,-0.908492,0.417903,1,0,87.92,245.6,247.89,1010.58,233.76,-1.12,3.2,17317957
2020-10-26,Laboral,64.60049626200001,62.1316,10.5613,4.1178,1.2405,0.3232,3.2506,0.0,0.0,1.6292,72.6929,0.0947,0.1255,3.1818,0.8547,0.14528654105146444,4.879803737999988,0.0014659330110395057,0.0019427095341653427,3.73020825096094e-06,21.45,26.74,18.2,76.1,0.75,14.67,0,0.0,1.0,-0.901169,0.433469,1,0,87.51,238.88,247.31,978.49,228.53,-1.12,2.625,17318201
2020-10-27,Laboral,65.429361126,61.1838,12.5737,5.0788,1.4331,0.4842,4.0628,0.0,0.0,1.5148,73.7574,0.1213,0.1611,2.7106,0.8295,0.1704737422956883,5.577638874000002,0.0018539077550582775,0.0024621973564706388,3.778016150065214e-06,21.28,25.45,18.71,77.2,1.43,14.21,1,0.781831,0.62349,-0.893579,0.448906,1,0,87.72,227.56,248.46,898.5,218.34,-1.12,6.55,17318444
2020-10-28,Laboral,67.813347615,64.4572,12.0167,4.6984,1.8445,0.4443,3.5217,0.0,0.0,1.5078,76.4738,0.1292,0.1686,3.5916,0.8429,0.15713486187426282,5.029452384999999,0.0019052296420096148,0.0024862362046657975,3.9156169113387804e-06,21.77,27.79,17.88,76.97,4.42,14.01,2,0.974928,-0.222521,-0.885725,0.46421,1,0,91.26,224.42,253.1,865.96,216.7,-1.12,3.325,17318688
2020-10-29,Laboral,69.85035121099999,66.8139,11.2581,3.7673,1.8269,0.4424,3.624,0.0,0.0,1.5975,78.0719,0.9317,0.1156,3.8163,0.8558,0.14420169100534252,5.221348789000016,0.01333851561011588,0.0016549666250181342,4.033178905662312e-06,22.3,28.28,18.08,74.81,2.37,13.69,3,0.433884,-0.900969,-0.877609,0.479378,1,0,92.97,226.51,255.45,923.7,222.88,-1.12,3.475,17318932
2020-10-30,Laboral,68.583838642,60.9338,10.9726,4.5119,1.7691,0.3405,2.8765,0.0,0.0,1.4746,71.9064,4.7169,0.0602,3.6281,0.8474,0.15259559649766918,4.351161358000002,0.06877567796433344,0.0008777578098863392,3.959994323171033e-06,21.69,26.28,18.53,78.14,2.52,11.78,4,-0.433884,-0.900969,-0.869233,0.494403,1,0,91.04,282.14,252.51,1255.03,268.11,-1.12,4.3500000000000005,17319176
2020-10-31,Festivo,64.451780834,56.5722,9.941299999999998,3.624,1.972,0.2761,2.4972,0.0,0.0,1.572,66.5135,3.4789,0.0777,1.3936,0.8505,0.14946289099205423,4.069319165999992,0.053976786288654245,0.00120555241444952,3.721359292364253e-06,21.33,25.67,18.46,78.88,2.32,13.48,5,-0.974928,-0.222521,-0.8606,0.509282,1,0,89.57,286.08,249.61,1580.25,293.41,-1.12,4.725,17319419
2020-11-01,Festivo,59.54338941,52.6595,6.675700000000001,1.5537,2.0285,0.0948,1.2545,0.0,0.0,1.7442,59.3351,5.8982,0.0427,2.6487,0.8875,0.1125084477821728,2.9985105900000004,0.09905717592571961,0.0007171241076986584,3.4379069275193176e-06,21.33,26.81,17.89,76.09,0.92,14.55,6,-0.781831,0.62349,-0.851712,0.52401,1,0,89.16,266.3,245.6,1296.18,263.7,-1.2,5.575,17319663
2020-11-02,Festivo,57.498714664,51.6038,9.713799999999999,2.8565,2.0301,0.1004,3.0328,0.0,0.0,1.694,61.3175,2.466,0.0635,1.4946,0.8416,0.15841806988217064,4.726685336000008,0.042887915224024395,0.001104372512865186,3.319805046528252e-06,20.91,26.68,17.03,73.94,0.46,16.37,0,0.0,1.0,-0.842572,0.538584,1,0,88.33,254.86,240.55,1192.99,250.63,-1.2,6.699999999999999,17319907
2020-11-03,Festivo,57.893220746,50.138,11.3541,3.4931,2.0377,0.2406,3.8685,0.0,0.0,1.7142,61.4921,3.4734,0.0653,1.4242,0.8154,0.18464323059384866,5.582779254000015,0.05999666204855232,0.0011279386283671521,3.3425357601406455e-06,20.61,26.85,16.11,72.22,0.28,16.77,1,0.781831,0.62349,-0.833183,0.552997,1,0,87.1,280.19,236.14,1431.19,277.41,-1.2,3.0,17320150
2020-11-04,Laboral,64.114576148,50.6725,13.0696,3.9084,2.0201,0.3234,4.986,0.0,0.0,1.8317,63.7421,7.9796,0.0214,0.7681,0.795,0.2050387420558783,6.8176238520000005,0.12445843799357187,0.00033377745414086397,3.701681159678007e-06,20.78,27.6,15.72,72.23,0.06,16.26,2,0.974928,-0.222521,-0.823547,0.567248,1,0,87.31,275.06,233.42,1427.89,275.03,-1.2,3.025,17320394
2020-11-05,Laboral,65.54094875999999,53.191,15.7423,4.824,1.9869,0.6693,6.3032,0.0,0.0,1.9589,68.9333,5.0864,0.0388,0.1779,0.7716,0.22837003306094442,8.262051240000014,0.0776064444630722,0.0005919963127491352,3.78398005662378e-06,20.83,26.99,16.77,71.98,0.3,15.03,3,0.433884,-0.900969,-0.813668,0.58133,1,0,86.5,258.42,232.35,1141.88,246.48,-1.2,0.525,17320638
2020-11-06,Laboral,65.60070069300001,50.9147,15.1497,4.457,2.0339,0.2927,6.386,0.0,0.0,1.9801,66.0644,8.0034,0.0151,0.0859,0.7707,0.2293171511434297,8.366099306999994,0.12200174564376277,0.00023018046820361574,3.787376675181823e-06,20.94,27.24,16.87,72.83,0.16,16.07,4,-0.433884,-0.900969,-0.803548,0.59524,1,0,85.7,240.55,230.74,969.51,226.05,-1.2,3.475,17320881
2020-11-07,Sábado,60.089854285,43.0012,16.836100000000002,4.9853,2.0392,0.4166,7.2948,0.0,0.0,2.1002,59.8373,8.2959,0.0092,-1.3608,0.7186,0.28136463376522675,9.394945714999993,0.13805824791408877,0.00015310404908564672,3.4691657894622895e-06,20.88,26.79,17.15,74.01,0.44,15.82,5,-0.974928,-0.222521,-0.79319,0.608975,1,0,85.1,227.56,231.27,934.41,218.22,-1.2,3.9,17321125
2020-11-08,Domingo,55.837721259000006,39.5943,14.8103,4.4196,2.0442,0.3644,5.8821,0.0,0.0,2.1,54.4047,9.3119,0.0,-0.1032,0.7278,0.27222464235626703,7.982078740999994,0.1667671923216081,0.0,3.22363210777393e-06,20.99,27.18,16.73,70.92,0.25,16.39,6,-0.781831,0.62349,-0.782597,0.622529,1,0,85.1,218.79,230.74,894.36,211.79,-1.2,1.975,17321369
2020-11-09,Laboral,63.111303453000005,46.2661,15.4495,4.7362,2.0345,0.5195,6.2533,0.0,0.0,1.906,61.7154,9.6916,0.0,0.1365,0.7497,0.25033460044008465,8.159196546999992,0.1535636164956962,0.0,3.643500374532095e-06,20.65,27.24,15.76,72.18,1.07,15.26,0,0.0,1.0,-0.771773,0.635898,1,0,85.1,206.49,228.09,806.24,200.14,-1.2,0.45,17321613
2020-11-10,Laboral,65.204938204,48.71,15.4309,4.8759,2.0416,0.5908,6.1375,0.0,0.0,1.7851,64.1409,9.3377,0.0,0.351,0.7594,0.24057816463442203,7.922661795999999,0.14320541138749485,0.0,3.7643159141837918e-06,20.55,26.63,16.5,72.66,2.47,16.4,1,0.781831,0.62349,-0.76072,0.64908,1,0,84.51,193.54,225.46,725.11,188.53,-1.2,0.775,17321856
2020-11-11,Laboral,63.51465896,50.176,14.355799999999999,4.9107,1.8844,0.5547,5.2922,0.0,0.0,1.7138,64.5318,7.5396,0.0168,1.534,0.7775,0.22246086425607217,7.0059410400000095,0.11870645491064132,0.0002645058680167083,3.666683540679248e-06,20.51,26.43,16.62,74.16,2.73,16.0,2,0.974928,-0.222521,-0.749442,0.66207,1,0,87.51,186.5,226.51,740.31,188.44,-1.2,7.2,17322100
2020-11-12,Laboral,65.130164093,47.7551,16.382499999999997,4.8917,1.9814,1.7843,5.9548,0.0,0.0,1.7703,64.1377,8.6993,0.0064,-0.0248,0.7446,0.25542699535530583,7.725235906999985,0.1335679115989664,9.826476086965445e-05,3.7598932392175104e-06,20.38,25.92,17.02,73.87,1.68,16.58,3,0.433884,-0.900969,-0.737943,0.674863,1,0,90.83,193.54,231.81,925.83,207.23,-1.2,5.675,17322344
2020-11-13,Laboral,66.117786041,47.6788,17.332,4.7343,2.0303,2.6789,6.2078,0.0,0.0,1.6807,65.0109,9.1382,0.0,0.1427,0.7334,0.2666014468343001,7.888613959000002,0.13821091943903493,0.0,3.816854032310532e-06,20.83,27.43,16.43,72.65,2.75,15.17,4,-0.433884,-0.900969,-0.726225,0.687457,1,0,99.23,197.15,237.23,1012.91,219.51,-1.2,2.775,17322587
2020-11-14,Sábado,61.28194487,43.2919,17.171799999999998,4.7631,2.0179,2.5981,6.2328,0.0,0.0,1.5599,60.4636,8.5974,0.0,-0.0136,0.716,0.2840022757493764,7.792655130000011,0.14029254486354883,0.0,3.5376402892806607e-06,20.63,26.33,17.13,73.96,5.21,15.32,5,-0.974928,-0.222521,-0.714292,0.699848,1,0,124.31,231.27,241.1,1072.99,248.61,-1.2,5.925000000000001,17322831
2020-11-15,Domingo,55.114123573,41.4873,14.105300000000002,4.377,1.9146,0.5067,5.6675,0.0,0.0,1.6395,55.5925,7.0812,0.0005,0.2522,0.7463,0.25372667176327746,7.306876427000001,0.12848249306950837,9.072084750431308e-06,3.1815438987015874e-06,20.3,25.25,17.39,74.93,4.97,14.93,6,-0.781831,0.62349,-0.702148,0.712031,1,0,185.21,284.76,248.46,1305.17,314.48,-1.2,8.7,17323075
2020-11-16,Laboral,64.268292393,48.6505,14.569600000000001,4.715,2.0259,0.5858,5.8042,0.0,0.0,1.4387,63.2201,9.2243,0.0,0.9332,0.7695,0.23045835106239948,7.242907607000006,0.14352800823761572,0.0,3.7099295113713484e-06,20.59,25.59,17.07,75.93,1.88,13.25,0,0.0,1.0,-0.689796,0.724004,1,0,191.31,310.17,260.82,1502.14,343.06,-1.2,13.7,17323319
2020-11-17,Laboral,66.07230235499999,47.9672,17.4536,4.9154,1.9633,2.3239,6.6359,0.0,0.0,1.6151,65.4209,9.096,0.0,0.1936,0.7332,0.26678935936375076,8.250997645000016,0.13766736856130857,0.0,3.8140136742662962e-06,21.11,26.6,17.52,75.55,4.55,14.75,1,0.781831,0.62349,-0.67724,0.735762,1,0,176.83,301.0,269.4,1474.71,331.88,-1.2,3.5750000000000006,17323562
2020-11-18,Laboral,66.423590516,52.2522,17.4635,4.901,2.0345,2.3935,6.61,0.0,0.0,1.5245,69.7156,5.2347,0.0646,0.3276,0.7495,0.2504963021188945,8.134509483999995,0.07880784461266174,0.0009725460412206905,3.834237725589862e-06,21.19,26.77,17.8,74.94,2.38,14.87,2,0.974928,-0.222521,-0.664483,0.747303,1,0,158.59,294.8,273.16,1284.29,307.27,-1.2,6.275,17323806
2020-11-19,Laboral,65.823502875,52.3329,14.539100000000001,4.1782,2.0483,1.6169,5.0071,0.0,0.0,1.6886,66.8721,7.2309,0.0,1.5838,0.7826,0.21741653095984723,6.695697125000006,0.10985285930059978,0.0,3.79954472972544e-06,20.88,25.15,18.12,78.4,1.81,14.55,3,0.433884,-0.900969,-0.65153,0.758623,1,0,163.44,296.85,278.25,1354.19,316.03,-1.2,10.375,17324050
2020-11-20,Laboral,67.325083661,56.5567,10.8784,3.4441,2.026,0.3755,3.2337,0.0,0.0,1.7991,67.4351,8.3451,0.0,3.4223,0.8387,0.1613165843900283,5.032816339000014,0.12395231533643294,0.0,3.886166301909117e-06,21.07,26.22,18.03,78.25,9.32,16.13,4,-0.433884,-0.900969,-0.638384,0.769718,1,0,243.34,303.09,284.76,1732.8,383.45,-1.2,9.675,17324293
2020-11-21,Sábado,62.794671911,57.0752,7.2780000000000005,1.7913,2.0092,0.2521,1.5549,0.0,0.0,1.6705,64.3532,6.3416,0.0143,4.6604,0.8869,0.11309460912588652,3.225428088999993,0.10098945988583333,0.00022772632716781517,3.624608952666383e-06,21.16,26.52,17.74,74.92,2.21,14.28,5,-0.974928,-0.222521,-0.62505,0.780585,1,0,272.53,303.09,293.44,1748.85,398.53,-1.2,2.275,17324537
2020-11-22,Domingo,57.359271443,53.5165,7.2707,2.0409,2.0172,0.141,1.2378,0.0,0.0,1.8338,60.7871,3.7225,0.0335,4.0453,0.8804,0.1196092592013766,3.071528557000005,0.06489796516504197,0.000584038101552426,3.3108223095576213e-06,21.19,26.82,17.66,75.44,3.08,13.21,6,-0.781831,0.62349,-0.61153,0.791221,1,0,224.94,298.23,299.61,1565.75,362.15,-1.2,10.1,17324781
2020-11-23,Laboral,64.104215121,58.3568,9.442100000000002,2.8431,2.0219,0.2891,2.4704,0.0,0.0,1.8176,67.7989,4.0407,0.0389,3.4085,0.8607,0.13926627128168748,4.28798487900001,0.06303329652149975,0.0006068243706997153,3.700093871211953e-06,20.81,25.61,17.94,76.77,1.82,14.74,0,0.0,1.0,-0.597829,0.801624,1,0,178.06,293.44,301.0,1558.55,339.02,-1.2,16.85,17325024
2020-11-24,Laboral,67.16614759100001,65.1173,9.034500000000001,2.6819,2.0213,0.3826,1.9415,0.0,0.0,2.0072,74.1518,0.7865,0.1424,3.6812,0.8782,0.1218379054857738,3.948552408999991,0.011709767914475235,0.002120115640205052,3.876773946065366e-06,20.81,26.05,17.2,74.59,2.81,14.91,1,0.781831,0.62349,-0.583951,0.811789,1,0,154.24,288.73,301.0,1434.49,317.18,-1.2,3.5250000000000004,17325268
2020-11-25,Laboral,67.353442539,60.6017,11.117799999999999,3.5314,2.0161,0.4264,3.2093,0.0,0.0,1.9346,71.7194,3.7244,0.0237,2.9229,0.845,0.1550180285947735,5.143757460999991,0.055296356943350625,0.00035187510996601056,3.887529704114949e-06,21.37,27.46,16.89,72.05,2.18,15.16,2,0.974928,-0.222521,-0.569901,0.821713,1,0,141.23,280.19,298.92,1187.5,289.13,-1.2,0.1,17325512
2020-11-26,Laboral,68.48650683599999,59.9774,11.9322,3.7242,2.0075,0.4529,3.988,0.0,0.0,1.7596,71.9097,5.0513,0.0356,2.6913,0.8341,0.16593310777266487,5.747593164000007,0.07375613435937106,0.0005198104217119572,3.952872638631179e-06,21.75,27.56,17.64,72.74,5.09,14.92,3,0.433884,-0.900969,-0.555682,0.831395,1,0,132.97,273.16,296.17,1070.52,273.61,-1.2,4.0,17325756
2020-11-27,Laboral,67.13087760600001,59.7412,10.4556,3.2851,2.0154,0.3109,3.2569,0.0,0.0,1.5873,70.1968,5.6086,0.0546,3.7757,0.8511,0.14894696054521006,4.844222393999985,0.08354724681118597,0.0008133366037675631,3.874574713181042e-06,20.85,24.82,18.39,77.72,11.04,12.86,4,-0.433884,-0.900969,-0.541298,0.840831,1,0,132.66,318.89,300.3,1421.33,317.96,-1.2,10.525,17325999
2020-11-28,Sábado,62.471800434,56.4255,8.9043,2.731,1.9597,0.2731,2.2317,0.0,0.0,1.7088,65.3297,5.5034,0.0319,4.389,0.8637,0.1362978859538617,3.940399566000006,0.08809414746761163,0.0005106303928874533,3.605617238197571e-06,21.58,26.83,17.91,76.31,3.66,13.4,5,-0.974928,-0.222521,-0.526755,0.850017,1,0,140.58,332.43,312.33,1760.98,353.66,-1.2,6.525,17326243
2020-11-29,Domingo,57.812723262,53.1098,7.352699999999999,2.1769,1.9039,0.2353,1.2064,0.0,0.0,1.8302,60.4626,5.3982,0.0092,5.0023,0.8784,0.12160740689285605,3.036576737999992,0.09337390967618038,0.00015913452058479853,3.3366673383935244e-06,21.46,25.76,18.57,77.67,0.64,13.29,6,-0.781831,0.62349,-0.512055,0.858953,1,0,138.96,317.42,321.11,1701.16,343.54,-1.2,4.2,17326487
2020-11-30,Laboral,65.107118781,54.6427,9.9512,3.0973,1.9042,0.2951,3.0461,0.0,0.0,1.6085,64.5939,8.6462,0.0,3.4784,0.8459,0.154057890915396,4.654581219000015,0.13279961027123802,0.0,3.7576114351063356e-06,21.33,25.55,18.4,77.63,0.99,13.06,0,0.0,1.0,-0.497204,0.867634,1,0,142.88,301.69,324.09,1658.59,336.36,-1.2,6.8500000000000005,17326730
2020-12-01,Laboral,67.561722906,54.0672,12.157,3.9952,1.9598,0.4465,4.6112,0.0,0.0,1.1443,66.2241,9.6559,0.0,2.5629,0.8164,0.18357365370008802,5.75537709400001,0.14291968269421504,0.0,3.899222270778498e-06,21.77,26.34,18.4,77.23,4.6,12.82,1,0.781831,0.62349,-0.482206,0.876058,1,0,160.06,292.76,324.09,1620.81,337.74,-1.08,11.825,17326974
2020-12-02,Laboral,67.275274134,55.6855,11.6936,3.6754,2.0073,0.396,4.5091,0.0,0.0,1.1058,67.3791,8.8206,0.0,3.3095,0.8265,0.17354936471398402,5.614925865999993,0.13111206328837818,0.0,3.8826356391429945e-06,21.12,25.19,18.42,79.64,4.13,12.98,2,0.974928,-0.222521,-0.467065,0.884223,1,0,167.66,288.07,327.85,1891.34,360.29,-1.08,15.725,17327218
2020-12-03,Laboral,67.72051212800001,65.5759,8.660599999999999,2.0091,1.9968,0.4018,2.889,0.0,0.0,1.3639,74.2366,1.7485,0.0655,3.9462,0.8833,0.11666213161701909,4.252887871999978,0.02581935583557198,0.0009672106418244007,3.908276476266404e-06,21.04,25.19,18.19,79.83,3.44,12.88,3,0.433884,-0.900969,-0.451786,0.892126,1,0,170.79,284.1,334.74,1891.34,360.85,-1.08,6.0,17327462
2020-12-04,Laboral,67.817644778,68.8608,7.026,1.2476,2.012,0.3703,1.9499,0.0,0.0,1.4462,75.8869,0.119,0.153,4.6391,0.9074,0.09258514974257744,3.3961552219999893,0.00175470558421108,0.0022560500368428173,3.913827294382032e-06,21.21,25.77,17.94,79.74,5.12,13.39,4,-0.433884,-0.900969,-0.436373,0.899766,1,0,204.12,272.53,338.63,1685.55,356.03,-1.08,8.925,17327705
2020-12-05,Sábado,62.207821091,62.0524,7.7227,1.8217,1.9821,0.43,1.9077,0.0,0.0,1.5812,69.7751,0.1159,0.1522,4.042,0.8893,0.11067988437135884,3.4889789089999983,0.001863109782135867,0.002446637694918714,3.590027942199045e-06,20.54,23.79,18.44,81.85,3.46,12.19,5,-0.974928,-0.222521,-0.420831,0.907139,1,0,305.2,265.69,341.77,1856.8,411.8,-1.08,16.299999999999997,17327949
